title,date
복제약도 품질평가…오리지널약과의 약효 유사성·부작용 공개,20200601
"한국화웨이, 네이버 출신 보안전문가 CSO로 영입",20200601
"과기정통부, 올해 유료방송서비스 18개사 품질평가 실시",20200601
국내 최대 OTT '웨이브'…MS 클라우드로 띄운다,20200601
"증권 관리 플랫폼 ‘쿼타북’, 프리 시리즈 A 투자 유치",20200601
"게임위, 2020 게임이용 전문지도 교육연구회 출범",20200601
"게임위, '2020 게임이용 전문지도 교육연구회' 출범",20200601
증권 관리 플랫폼 쿼타북 프리시리즈A 투자 유치,20200601
더 강하면서 가공하기 편한 고엔트로피 합금 기술 개발,20200601
"콘테크 스타트업 엔젤스윙, '드론 데이터 플랫폼 2.0' 론칭",20200601
"""1학기 수학 8주만에 끝?"" 에스티유니타스 초등수학 특강 개설",20200601
"펄어비스, 검은사막 이용자 간담회 성황리 마쳐",20200601
최고 곡률 커브 게이밍 모니터 '오디세이 G7' 출시,20200601
게임·동영상 등 무심코 클릭했다가…랜섬웨어 감염 `주의`,20200601
'리튬-공기 전지' 수명 확 늘어난다,20200601
삼성 갤럭시워치 '돌리는' 베젤 다시 품는다,20200601
[영상] '에르가타 로어'…노 젓기 운동으로 실시간 경쟁,20200601
"""토익 점수 실시간 알면 끝까지 풀 확률 높아져"" 뤼이드 논문 EDM서 채택",20200601
"대원미디어-스파오, '네모바지 스폰지밥' 어패럴 출시",20200601
1분기 글로벌 구글 최고매출 게임은 '리니지2M',20200601
"'젠틀핏 서포터 나시', 캐시워크 돈버는퀴즈 정답은?",20200601
“코로나19 바이러스는 박쥐·천산갑 코로나바이러스의 잡종”,20200601
"부동산 앱 다방, 집관족 위한 ‘키움히어로즈 유니폼 증정 이벤트’ 진행",20200601
"“증설, 또 증설”…SK넥실리스, ‘동박 1위’ 지킨다",20200601
"네이버, 화상회의 실시간 통번역 앱 개발",20200601
"SK스토아, 어촌 행복 꾸러미 증정",20200601
"지그재그, 한예슬 광고영상 2탄 공개…“광고 보고 쇼핑지원금 받아가세요”",20200601
인공지능이 짜주는 여행 일정은…'관광벤처사업 공모전'서 혁신적 사업 선정,20200601
"카카오모빌리티, ‘카카오 T 대리 마스크 착용 캠페인’ 실시",20200601
"한예슬 내세운 지그재그 ""전 고객에 1만원 쏜다""",20200601
